	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	V22	OVERDUEDAYS	TRESHOLD
107572	100018176	7/11/2017	7	1	1	 	Employee 63	Team 12	48,3066666666667	 	49,3266666666667	 	overdue	 	 	 	overdue	ok	8	,15
107595	100018176	12/12/2017	12	1	1	 	Employee 63	Team 12	51,7733333333333	 	40,7666666666667	 	overdue	 	 	 	overdue	not ok	8	,15
107709	100018189	10/2/2017	10	1	1	 	Employee 54	Team 2	62,5645175438596	 	62,5645175438596	 	overdue	 	 	 	overdue	ok	9	,15
108658	100018360	12/1/2017	12	1	1	 	Employee 3	Team 10	37,752380952381	 	25,8904761904762	 	overdue	 	 	 	overdue	not ok	15	,15
108696	100018373	12/1/2017	12	1	1	 	Employee 3	Team 10	32,6952380952381	 	21,7968253968254	 	overdue	 	 	 	overdue	not ok	15	,15
109169	100018854	12/4/2017	12	1	1	 	Employee 60	Team 7	58,1026857142857	 	60,3619857142857	 	overdue	 	 	 	overdue	ok	9	,15
109406	100019121	10/3/2017	10	1	1	 	Employee 21	Team 13	53,4073333333333	 	55,2962222222222	 	overdue	 	 	 	overdue	ok	8	,15
109491	100019289	6/6/2017	6	1	1	 	Employee 24	Team 11	0	 	0	 	overdue	 	 	 	overdue	ok	15	,15
109846	100019868	6/9/2017	6	1	1	 	Employee 58	Team 7	31,6571428571429	 	32,4476190476191	 	overdue	 	 	 	overdue	ok	8	,15
110208	100020805	7/20/2017	7	1	1	 	Employee 68	Team 3	65,6	 	43,7333333333333	 	overdue	 	 	 	overdue	not ok	3	,15
110665	100021458	10/2/2017	10	1	1	 	Employee 15	Team 8	64,6461538461539	 	64,6461538461539	 	overdue	 	 	 	overdue	ok	9	,15
110795	100021542	10/3/2017	10	1	1	 	Employee 39	Team 6	80,508	 	82,28	 	overdue	 	 	 	overdue	ok	8	,15
110910	100021559	10/31/2017	11	1	1	 	Employee 69	Team 3	7,08909090909091	 	7,08909090909091	 	overdue	 	 	 	overdue	ok	16	,15
110935	100021560	11/1/2017	11	1	1	 	Employee 10	Team 9	86,184	 	-1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
111060	100021590	10/3/2017	10	1	1	 	Employee 71	Team 3	68,039	 	68,039	 	overdue	 	 	 	overdue	ok	10	,15
111092	100021592	11/29/2017	12	1	1	 	Employee 72	Team 3	98,3	 	65,5333333333333	 	overdue	 	 	 	overdue	not ok	8	,15
111254	100021612	10/3/2017	10	1	1	 	Employee 34	Team 6	86,05	 	86,05	 	overdue	 	 	 	overdue	ok	8	,15
111346	100021618	10/3/2017	10	1	1	 	Employee 46	Team 4	80,6797619047619	 	80,6797619047619	 	overdue	 	 	 	overdue	ok	8	,15
111680	100021663	7/5/2017	7	1	1	 	Employee 25	Team 11	27,426303030303	 	1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
111771	100021750	9/6/2017	9	1	1	 	Employee 61	Team 7	90,697	 	-1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
111794	100021751	9/15/2017	9	 	 	1	Employee 61	Team 7	90,5833333333333	 	60,0395238095238	 	overdue	 	 	 	overdue	not ok	6	,15
111896	100021787	5/4/2017	5	1	1	 	Employee 60	Team 7	89,9507307692308	 	85,3033557692308	 	overdue	 	 	 	overdue	ok	6	,15
111943	100021791	6/12/2017	6	1	1	 	Employee 28	Team 5	46,2096153846154	 	46,2096153846154	 	overdue	 	 	 	overdue	ok	8	,15
112241	100021827	10/3/2017	10	1	1	 	Employee 39	Team 6	44,9901666666667	 	46,8468333333333	 	overdue	 	 	 	overdue	ok	8	,15
112562	100021848	10/5/2017	10	1	1	 	Employee 50	Team 2	84,0738636363636	 	84,7301136363636	 	overdue	 	 	 	overdue	ok	6	,15
112731	100021861	8/30/2017	9	1	1	 	Employee 34	Team 6	88,7556666666667	 	88,7556666666667	 	overdue	 	 	 	overdue	ok	16	,15
112918	100021890	12/4/2017	12	1	1	 	Employee 10	Team 9	88,0423333333333	 	58,6948888888889	 	overdue	 	 	 	overdue	not ok	15	,15
113418	100021941	10/5/2017	10	1	1	 	Employee 20	Team 13	78,0961538461539	 	78,9134615384615	 	overdue	 	 	 	overdue	ok	8	,15
113531	100021967	10/30/2017	11	1	1	 	Employee 14	Team 8	90,9	 	90,9	 	overdue	 	 	 	overdue	ok	8	,15
113576	100021969	12/5/2017	12	1	1	 	Employee 41	Team 1	90,1308333333333	 	76,7421666666666	 	overdue	 	 	 	overdue	not ok	8	,15
113928	100022027	9/12/2017	9	1	1	 	Employee 48	Team 4	17,5392857142857	 	12,0375	 	overdue	 	 	 	overdue	not ok	8	,15
114102	100022047	10/2/2017	10	1	1	 	Employee 45	Team 4	77,9653846153846	 	77,9653846153846	 	overdue	 	 	 	overdue	ok	8	,15
114266	100022058	7/31/2017	8	1	1	 	Employee 34	Team 6	89,684	 	89,684	 	overdue	 	 	 	overdue	ok	9	,15
114351	100022064	7/4/2017	7	1	1	 	Employee 32	Team 10	55,5359523809524	 	57,7951208791209	 	overdue	 	 	 	overdue	ok	9	,15
114466	100022068	11/28/2017	12	1	1	 	Employee 42	Team 1	63,5417307692308	 	45,1422435897436	 	overdue	 	 	 	overdue	not ok	16	,15
114535	100022078	11/28/2017	12	1	1	 	Employee 42	Team 1	90,3583333333333	 	91,0388888888889	 	overdue	 	 	 	overdue	ok	16	,15
115761	100022194	11/30/2017	12	1	1	 	Employee 54	Team 2	70	 	67,2	 	overdue	 	 	 	overdue	ok	3	,15
116089	100022216	12/7/2017	12	1	1	 	Employee 60	Team 7	54,2572727272727	 	59,7017171717171	 	overdue	 	 	 	overdue	ok	6	,15
116342	100022267	7/5/2017	7	1	1	 	Employee 11	Team 9	85,9333333333333	 	85,9333333333333	 	overdue	 	 	 	overdue	ok	15	,15
116745	100022316	10/13/2017	 	 	 	 	 	 	50,508	 	30,824	 	overdue	 	 	 	overdue	not ok	8	,15
117082	100022347	10/3/2017	10	1	1	 	Employee 34	Team 6	76,275	 	76,275	 	overdue	 	 	 	overdue	ok	8	,15
117250	100022368	9/4/2017	9	1	1	 	Employee 16	Team 8	26,9188484848485	 	26,9188484848485	 	overdue	 	 	 	overdue	ok	16	,15
117291	100022376	6/12/2017	6	1	1	 	Employee 45	Team 4	93,4625	 	93,4625	 	overdue	 	 	 	overdue	ok	9	,15
117347	100022388	10/9/2017	10	1	1	 	Employee 45	Team 4	85,55	 	85,55	 	overdue	 	 	 	overdue	ok	8	,15
117399	100022391	9/13/2017	9	1	1	 	Employee 68	Team 3	63,35	 	65,0375	 	overdue	 	 	 	overdue	ok	8	,15
117896	100022442	10/2/2017	10	1	1	 	Employee 70	Team 3	92,8	 	92,8	 	overdue	 	 	 	overdue	ok	8	,15
118001	100022459	5/16/2017	5	1	1	 	Employee 34	Team 6	83,9916666666667	 	41,9958333333334	 	overdue	 	 	 	overdue	not ok	8	,15
118034	100022460	8/8/2017	8	1	1	 	Employee 26	Team 5	86,6444444444444	 	43,3222222222222	 	overdue	 	 	 	overdue	not ok	9	,15
118116	100022466	8/16/2017	8	1	1	 	Employee 48	Team 4	25,0035714285714	 	26,0928571428571	 	overdue	 	 	 	overdue	ok	3	,15
118239	100022481	6/12/2017	6	1	1	 	Employee 34	Team 6	63,99	 	63,99	 	overdue	 	 	 	overdue	ok	8	,15
118308	100022486	7/10/2017	7	1	1	 	Employee 67	Team 12	72	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
118418	100022493	11/6/2017	11	1	1	 	Employee 69	Team 3	57,0257142857143	 	55,6757142857143	 	overdue	 	 	 	overdue	ok	8	,15
118424	100022493	12/11/2017	12	1	1	 	Employee 69	Team 3	57,3317142857143	 	65,1717142857143	 	overdue	 	 	 	overdue	ok	3	,15
118448	100022495	8/31/2017	9	1	1	 	Employee 6	Team 8	74,5625	 	49,7083333333333	 	overdue	 	 	 	overdue	not ok	9	,15
118511	100022502	9/6/2017	9	1	1	 	Employee 61	Team 7	80,886	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
118645	100022523	7/17/2017	7	1	1	 	Employee 67	Team 12	59,4666666666667	 	29,7333333333333	 	overdue	 	 	 	overdue	not ok	8	,15
118988	100022551	9/6/2017	9	1	1	 	Employee 14	Team 8	100	 	66,6666666666667	 	overdue	 	 	 	overdue	not ok	8	,15
119129	100022565	9/4/2017	9	1	1	 	Employee 16	Team 8	36,0758181818182	 	36,0758181818182	 	overdue	 	 	 	overdue	ok	16	,15
119181	100022581	8/4/2017	8	1	1	 	Employee 64	Team 12	74,2166666666667	 	76,3416666666667	 	overdue	 	 	 	overdue	ok	9	,15
119341	100022600	12/5/2017	12	1	1	 	Employee 41	Team 1	98,5	 	82,0833333333333	 	overdue	 	 	 	overdue	not ok	8	,15
119494	100022621	7/13/2017	7	1	1	 	Employee 45	Team 4	66,4575396825397	 	69,228835978836	 	overdue	 	 	 	overdue	ok	9	,15
119498	100022621	8/3/2017	8	1	1	 	Employee 45	Team 4	77,4575396825397	 	38,7287698412699	 	overdue	 	 	 	overdue	not ok	15	,15
119541	100022623	9/11/2017	9	1	1	 	Employee 16	Team 8	60,8875	 	42,325	 	overdue	 	 	 	overdue	not ok	9	,15
119674	100022632	9/15/2017	 	 	 	 	 	 	54,2714285714286	 	52,1714285714286	 	overdue	 	 	 	overdue	ok	7	,15
119720	100022640	10/3/2017	10	1	1	 	Employee 34	Team 6	91,25	 	91,25	 	overdue	 	 	 	overdue	ok	8	,15
119751	100022647	11/27/2017	12	1	1	 	Employee 60	Team 7	74,5146666666667	 	37,2573333333334	 	overdue	 	 	 	overdue	not ok	16	,15
119845	100022655	9/11/2017	9	1	1	 	Employee 16	Team 8	47,325	 	56,6138888888889	 	overdue	 	 	 	overdue	ok	9	,15
119973	100022666	10/16/2017	10	1	1	 	Employee 28	Team 5	91,92	 	61,28	 	overdue	 	 	 	overdue	not ok	9	,15
120118	100022676	11/29/2017	12	1	1	 	Employee 70	Team 3	92,3166666666667	 	95,2055555555556	 	overdue	 	 	 	overdue	ok	8	,15
120219	100022688	10/3/2017	10	1	1	 	Employee 34	Team 6	80,824	 	80,824	 	overdue	 	 	 	overdue	ok	8	,15
120287	100022692	7/11/2017	7	1	1	 	Employee 63	Team 12	68,1875	 	68,1875	 	overdue	 	 	 	overdue	ok	9	,15
120435	100022704	9/4/2017	9	1	1	 	Employee 16	Team 8	25,4421818181818	 	0	 	overdue	 	 	 	overdue	not ok	16	,15
120489	100022709	6/12/2017	6	1	1	 	Employee 34	Team 6	64,3333333333333	 	64,3333333333334	 	overdue	 	 	 	overdue	ok	8	,15
120613	100022722	7/12/2017	7	1	1	 	Employee 28	Team 5	30,2416666666667	 	49,1416666666667	 	overdue	 	 	 	overdue	ok	9	,15
120679	100022727	8/29/2017	9	1	1	 	Employee 25	Team 11	44,9523809523809	 	44,9523809523809	 	overdue	 	 	 	overdue	ok	16	,15
120748	100022736	8/31/2017	9	1	1	 	Employee 19	Team 13	63,5407619047619	 	68,4415555555556	 	overdue	 	 	 	overdue	ok	9	,15
120984	100022761	6/15/2017	6	1	1	 	Employee 56	Team 11	40,7	 	43,746875	 	overdue	 	 	 	overdue	ok	3	,15
120997	100022761	9/7/2017	9	1	1	 	Employee 56	Team 11	43,8875	 	43,8875	 	overdue	 	 	 	overdue	ok	9	,15
121324	100022803	11/30/2017	12	1	1	 	Employee 23	Team 11	91,9	 	91,9	 	overdue	 	 	 	overdue	ok	15	,15
121501	100022822	11/28/2017	12	1	1	 	Employee 23	Team 11	64,5576	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
121654	100022840	10/2/2017	10	1	1	 	Employee 45	Team 4	74,5653846153846	 	75,8403846153847	 	overdue	 	 	 	overdue	ok	8	,15
121832	100022861	7/31/2017	8	1	1	 	Employee 34	Team 6	92,469	 	92,469	 	overdue	 	 	 	overdue	ok	9	,15
121868	100022865	6/19/2017	6	1	1	 	Employee 23	Team 11	83,1547619047619	 	54,1984126984127	 	overdue	 	 	 	overdue	not ok	9	,15
121958	100022872	5/29/2017	6	1	1	 	Employee 23	Team 11	60,5784666666667	 	-1E-014	 	overdue	 	 	 	overdue	not ok	29	,15
122137	100022887	9/6/2017	9	1	1	 	Employee 61	Team 7	82,0456666666667	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
122251	100022895	9/4/2017	9	1	1	 	Employee 10	Team 9	61,6716666666667	 	0	 	overdue	 	 	 	overdue	not ok	16	,15
122545	100022913	11/28/2017	12	1	1	 	Employee 23	Team 11	69,1908	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
122638	100022924	8/31/2017	9	1	1	 	Employee 6	Team 8	90,4	 	90,4	 	overdue	 	 	 	overdue	ok	9	,15
122805	100022943	9/6/2017	9	1	1	 	Employee 25	Team 11	58,6079090909091	 	2E-014	 	overdue	 	 	 	overdue	not ok	15	,15
122836	100022944	9/13/2017	9	1	1	 	Employee 6	Team 8	55,6225	 	56,2225	 	overdue	 	 	 	overdue	ok	9	,15
122977	100022954	6/9/2017	6	1	1	 	Employee 20	Team 13	74,7666666666667	 	74,7666666666667	 	overdue	 	 	 	overdue	ok	8	,15
123021	100022955	10/9/2017	10	1	1	 	Employee 7	Team 8	69,9960666666667	 	-1E-014	 	overdue	 	 	 	overdue	not ok	9	,15
123679	100023022	8/30/2017	9	1	1	 	Employee 34	Team 6	78,35	 	78,35	 	overdue	 	 	 	overdue	ok	22	,15
123853	100023044	10/3/2017	10	1	1	 	Employee 42	Team 1	69,15	 	69,15	 	overdue	 	 	 	overdue	ok	9	,15
124064	100023057	12/1/2017	12	1	1	 	Employee 3	Team 10	98,6	 	65,7333333333333	 	overdue	 	 	 	overdue	not ok	15	,15
124259	100023074	7/31/2017	8	1	1	 	Employee 34	Team 6	94,175	 	94,175	 	overdue	 	 	 	overdue	ok	9	,15
124330	100023080	10/10/2017	10	1	1	 	Employee 7	Team 8	81,6026666666667	 	40,8013333333334	 	overdue	 	 	 	overdue	not ok	8	,15
124674	100023099	8/29/2017	9	1	1	 	Employee 25	Team 11	41,052380952381	 	41,052380952381	 	overdue	 	 	 	overdue	ok	16	,15
124799	100023110	6/12/2017	6	1	1	 	Employee 34	Team 6	47,3761904761905	 	47,3761904761905	 	overdue	 	 	 	overdue	ok	8	,15
124849	100023112	10/9/2017	10	1	1	 	Employee 25	Team 11	39,0769230769231	 	39,0769230769231	 	overdue	 	 	 	overdue	ok	9	,15
125033	100023125	5/4/2017	5	1	1	 	Employee 60	Team 7	68,4625	 	72,553125	 	overdue	 	 	 	overdue	ok	6	,15
125368	100023151	8/30/2017	9	1	1	 	Employee 66	Team 12	73,736	 	73,736	 	overdue	 	 	 	overdue	ok	23	,15
125628	100023169	5/11/2017	5	1	1	 	Employee 46	Team 4	51,1894230769231	 	0	 	overdue	 	 	 	overdue	not ok	8	,15
125702	100023176	11/28/2017	12	1	1	 	Employee 42	Team 1	84,3375	 	84,775	 	overdue	 	 	 	overdue	ok	16	,15
125976	100023192	11/1/2017	11	1	1	 	Employee 62	Team 7	56,9291666666667	 	56,9291666666667	 	overdue	 	 	 	overdue	ok	15	,15
126087	100023202	8/31/2017	9	1	1	 	Employee 7	Team 8	90,5833333333333	 	61,1111111111111	 	overdue	 	 	 	overdue	not ok	15	,15
126264	100023215	5/15/2017	5	1	1	 	Employee 49	Team 4	31,9875	 	0	 	overdue	 	 	 	overdue	not ok	8	,15
126467	100023224	10/30/2017	11	1	1	 	Employee 69	Team 3	7,08909090909091	 	7,08909090909091	 	overdue	 	 	 	overdue	ok	15	,15
126758	100023246	10/30/2017	11	1	1	 	Employee 14	Team 8	81,4	 	54,2666666666667	 	overdue	 	 	 	overdue	not ok	8	,15
127096	100023281	7/5/2017	7	1	1	 	Employee 65	Team 12	75,8849090909091	 	1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
127195	100023301	11/1/2017	11	1	1	 	Employee 69	Team 3	70,85	 	70,85	 	overdue	 	 	 	overdue	ok	15	,15
127219	100023302	8/30/2017	9	1	1	 	Employee 65	Team 12	32,975	 	32,975	 	overdue	 	 	 	overdue	ok	23	,15
127423	100023320	6/19/2017	6	1	1	 	Employee 23	Team 11	57,6546666666667	 	57,6546666666667	 	overdue	 	 	 	overdue	ok	8	,15
127451	100023320	11/30/2017	12	1	1	 	Employee 23	Team 11	84,0464285714286	 	84,0464285714286	 	overdue	 	 	 	overdue	ok	15	,15
127499	100023328	9/13/2017	9	1	1	 	Employee 24	Team 11	76,325	 	76,325	 	overdue	 	 	 	overdue	ok	8	,15
127542	100023330	9/13/2017	9	1	1	 	Employee 43	Team 1	81,3	 	61,44	 	overdue	 	 	 	overdue	not ok	3	,15
127550	100023330	11/1/2017	11	1	1	 	Employee 43	Team 1	77,5291666666667	 	75,1958333333334	 	overdue	 	 	 	overdue	ok	9	,15
127671	100023343	5/15/2017	5	1	1	 	Employee 49	Team 4	38,5853846153846	 	38,5853846153846	 	overdue	 	 	 	overdue	ok	8	,15
127699	100023344	9/13/2017	9	1	1	 	Employee 43	Team 1	85,85	 	85,85	 	overdue	 	 	 	overdue	ok	3	,15
127742	100023345	10/3/2017	10	1	1	 	Employee 46	Team 4	71,784	 	79,144	 	overdue	 	 	 	overdue	ok	8	,15
127875	100023379	5/11/2017	5	1	1	 	Employee 46	Team 4	59,9351923076923	 	62,0472115384616	 	overdue	 	 	 	overdue	ok	8	,15
127885	100023379	7/13/2017	7	1	1	 	Employee 46	Team 4	36,2	 	46,903641025641	 	overdue	 	 	 	overdue	ok	9	,15
127915	100023380	5/11/2017	5	1	1	 	Employee 46	Team 4	49,7536538461539	 	53,0026923076923	 	overdue	 	 	 	overdue	ok	8	,15
128131	100023394	6/12/2017	6	1	1	 	Employee 28	Team 5	68,6259615384616	 	43,0839743589744	 	overdue	 	 	 	overdue	not ok	8	,15
128269	100023402	5/8/2017	5	1	1	 	Employee 69	Team 3	88,95	 	1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
128282	100023402	10/9/2017	10	1	1	 	Employee 69	Team 3	90,7807692307692	 	90,7807692307692	 	overdue	 	 	 	overdue	ok	9	,15
128319	100023403	11/28/2017	12	1	1	 	Employee 10	Team 9	92,1291666666667	 	90,7125	 	overdue	 	 	 	overdue	ok	9	,15
128564	100023417	8/9/2017	8	1	1	 	Employee 11	Team 9	81,6666666666667	 	-1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
128572	100023418	7/31/2017	8	1	1	 	Employee 34	Team 6	79,1690476190476	 	79,1690476190476	 	overdue	 	 	 	overdue	ok	9	,15
129123	100023458	5/15/2017	5	1	1	 	Employee 49	Team 4	20,925	 	20,925	 	overdue	 	 	 	overdue	ok	8	,15
129270	100023465	9/13/2017	9	1	1	 	Employee 25	Team 11	45,6381666666667	 	45,6381666666667	 	overdue	 	 	 	overdue	ok	8	,15
129336	100023467	10/3/2017	10	1	1	 	Employee 21	Team 13	57,3262666666667	 	32,4286333333334	 	overdue	 	 	 	overdue	not ok	8	,15
129769	100023492	6/5/2017	6	1	1	 	Employee 35	Team 6	76,8166666666667	 	76,8166666666667	 	overdue	 	 	 	overdue	ok	9	,15
130200	100023527	10/10/2017	10	1	1	 	Employee 40	Team 6	61,8527333333333	 	61,8527333333333	 	overdue	 	 	 	overdue	ok	8	,15
130360	100023539	6/13/2017	6	1	1	 	Employee 26	Team 5	33,3515384615385	 	33,3515384615385	 	overdue	 	 	 	overdue	ok	15	,15
130422	100023542	10/2/2017	10	1	1	 	Employee 70	Team 3	60,508	 	60,508	 	overdue	 	 	 	overdue	ok	8	,15
130492	100023547	5/8/2017	5	1	1	 	Employee 45	Team 4	82,2153846153846	 	77,5403846153846	 	overdue	 	 	 	overdue	ok	8	,15
130829	100023574	8/4/2017	8	1	1	 	Employee 64	Team 12	86,6815	 	86,272	 	overdue	 	 	 	overdue	ok	9	,15
130917	100023578	10/2/2017	10	1	1	 	Employee 23	Team 11	30,9185	 	30,9185	 	overdue	 	 	 	overdue	ok	8	,15
131183	100023592	8/30/2017	9	1	1	 	Employee 65	Team 12	62,36	 	62,36	 	overdue	 	 	 	overdue	ok	23	,15
131363	100023603	6/5/2017	6	1	1	 	Employee 35	Team 6	55,7904761904762	 	57,7404761904762	 	overdue	 	 	 	overdue	ok	9	,15
131564	100023610	11/30/2017	12	1	1	 	Employee 21	Team 13	81,1	 	0	 	overdue	 	 	 	overdue	not ok	16	,15
131753	100023620	5/10/2017	5	1	1	 	Employee 63	Team 12	31,1170769230769	 	31,1170769230769	 	overdue	 	 	 	overdue	ok	8	,15
131794	100023625	8/29/2017	9	1	1	 	Employee 25	Team 11	20,2333333333333	 	20,2333333333333	 	overdue	 	 	 	overdue	ok	16	,15
131821	100023626	6/19/2017	6	1	1	 	Employee 53	Team 2	63,8	 	62,740625	 	overdue	 	 	 	overdue	ok	9	,15
132106	100023641	5/8/2017	5	1	1	 	Employee 39	Team 6	46,8380952380952	 	44,9809523809524	 	overdue	 	 	 	overdue	ok	8	,15
132452	100023660	6/19/2017	6	1	1	 	Employee 23	Team 11	56,8651333333333	 	56,8651333333333	 	overdue	 	 	 	overdue	ok	8	,15
132470	100023661	5/3/2017	5	1	1	 	Employee 64	Team 12	83,9807692307692	 	83,9807692307692	 	overdue	 	 	 	overdue	ok	15	,15
132652	100023671	6/15/2017	6	1	1	 	Employee 19	Team 13	28,8346153846154	 	28,8346153846154	 	overdue	 	 	 	overdue	ok	9	,15
132861	100023680	10/2/2017	10	1	1	 	Employee 23	Team 11	67,2376666666667	 	67,2376666666667	 	overdue	 	 	 	overdue	ok	8	,15
133097	100023697	7/13/2017	7	1	1	 	Employee 45	Team 4	74,2208333333333	 	57,0943493589743	 	overdue	 	 	 	overdue	not ok	9	,15
133102	100023697	8/3/2017	8	1	1	 	Employee 45	Team 4	74,2208333333333	 	74,2208333333333	 	overdue	 	 	 	overdue	ok	15	,15
133228	100023703	11/8/2017	11	1	1	 	Employee 69	Team 3	49,9625	 	49,9625	 	overdue	 	 	 	overdue	ok	8	,15
133476	100023717	8/30/2017	9	1	1	 	Employee 34	Team 6	86,5666666666667	 	86,5666666666667	 	overdue	 	 	 	overdue	ok	22	,15
133592	100023723	6/5/2017	6	1	1	 	Employee 64	Team 12	79,179	 	80,951	 	overdue	 	 	 	overdue	ok	8	,15
133825	100023736	6/5/2017	6	1	1	 	Employee 35	Team 6	44,6357142857143	 	44,6357142857143	 	overdue	 	 	 	overdue	ok	9	,15
134014	100023746	6/8/2017	6	1	1	 	Employee 20	Team 13	65,802380952381	 	65,802380952381	 	overdue	 	 	 	overdue	ok	9	,15
134127	100023749	10/9/2017	10	1	1	 	Employee 25	Team 11	58,3019230769231	 	58,3019230769231	 	overdue	 	 	 	overdue	ok	9	,15
134293	100023761	7/5/2017	7	1	1	 	Employee 1	Team 10	30,9833333333333	 	45,1446581196581	 	overdue	 	 	 	overdue	ok	8	,15
134320	100023762	7/5/2017	7	1	1	 	Employee 1	Team 10	30,9833333333333	 	50,2972222222222	 	overdue	 	 	 	overdue	ok	8	,15
134483	100023769	6/20/2017	6	1	1	 	Employee 23	Team 11	72	 	72	 	overdue	 	 	 	overdue	ok	8	,15
134650	100023782	6/13/2017	6	1	1	 	Employee 24	Team 11	20,6855769230769	 	10,3427884615385	 	overdue	 	 	 	overdue	not ok	8	,15
134762	100023790	6/12/2017	6	1	1	 	Employee 28	Team 5	32,7211538461538	 	32,7211538461538	 	overdue	 	 	 	overdue	ok	8	,15
134783	100023790	10/16/2017	10	1	1	 	Employee 28	Team 5	58,8083333333333	 	39,2055555555555	 	overdue	 	 	 	overdue	not ok	9	,15
135171	100023810	10/5/2017	10	1	1	 	Employee 61	Team 7	76,8104	 	38,4052	 	overdue	 	 	 	overdue	not ok	9	,15
135293	100023814	10/3/2017	10	1	1	 	Employee 34	Team 6	85,9333333333333	 	85,9333333333333	 	overdue	 	 	 	overdue	ok	8	,15
135570	100023826	7/10/2017	7	1	1	 	Employee 63	Team 12	63,7583333333333	 	59,2583333333333	 	overdue	 	 	 	overdue	ok	9	,15
135682	100023834	8/29/2017	9	1	1	 	Employee 9	Team 9	65,7666666666667	 	65,7666666666667	 	overdue	 	 	 	overdue	ok	15	,15
135897	100023849	11/29/2017	12	1	1	 	Employee 18	Team 13	56,5133333333333	 	58,7633333333333	 	overdue	 	 	 	overdue	ok	8	,15
136081	100023859	7/6/2017	7	1	1	 	Employee 70	Team 3	82,4886666666667	 	82,4886666666667	 	overdue	 	 	 	overdue	ok	15	,15
136602	100023900	10/2/2017	10	1	1	 	Employee 23	Team 11	49,0096666666667	 	49,0096666666667	 	overdue	 	 	 	overdue	ok	8	,15
136653	100023903	10/16/2017	10	1	1	 	Employee 64	Team 12	82,2503095238095	 	82,2503095238095	 	overdue	 	 	 	overdue	ok	4	,15
136683	100023905	10/2/2017	10	1	1	 	Employee 23	Team 11	0	 	0	 	overdue	 	 	 	overdue	ok	8	,15
137012	100023929	10/5/2017	10	1	1	 	Employee 61	Team 7	77,8893333333333	 	38,9446666666667	 	overdue	 	 	 	overdue	not ok	9	,15
137046	100023934	8/30/2017	9	1	1	 	Employee 71	Team 3	28,9	 	28,9	 	overdue	 	 	 	overdue	ok	23	,15
137220	100023946	9/6/2017	9	1	1	 	Employee 14	Team 8	98,6	 	98,6	 	overdue	 	 	 	overdue	ok	8	,15
137370	100023964	8/9/2017	8	1	1	 	Employee 66	Team 12	57,1205	 	57,1205	 	overdue	 	 	 	overdue	ok	9	,15
137400	100023968	8/30/2017	9	1	1	 	Employee 66	Team 12	92,3166666666667	 	92,3166666666667	 	overdue	 	 	 	overdue	ok	23	,15
137455	100023970	9/13/2017	9	1	1	 	Employee 61	Team 7	34,9571428571429	 	67,4339285714286	 	overdue	 	 	 	overdue	ok	8	,15
137516	100023974	7/13/2017	7	1	1	 	Employee 67	Team 12	72,912	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
137579	100023978	11/29/2017	12	1	1	 	Employee 70	Team 3	90,2833333333333	 	90,2833333333333	 	overdue	 	 	 	overdue	ok	8	,15
137664	100023985	11/30/2017	12	1	1	 	Employee 21	Team 13	92,2475	 	-2E-014	 	overdue	 	 	 	overdue	not ok	16	,15
137718	100023989	9/4/2017	9	1	1	 	Employee 64	Team 12	44,7529333333333	 	44,7529333333333	 	overdue	 	 	 	overdue	ok	8	,15
137904	100024000	8/30/2017	9	1	1	 	Employee 67	Team 12	50,1166666666667	 	50,1166666666667	 	overdue	 	 	 	overdue	ok	9	,15
137930	100024001	10/2/2017	10	1	1	 	Employee 45	Team 4	91,5	 	91,5	 	overdue	 	 	 	overdue	ok	8	,15
137959	100024002	11/27/2017	12	1	1	 	Employee 47	Team 4	79,4283333333333	 	63,5426666666666	 	overdue	 	 	 	overdue	not ok	22	,15
138224	100024029	9/4/2017	9	1	1	 	Employee 39	Team 6	56,5367333333333	 	56,5367333333334	 	overdue	 	 	 	overdue	ok	8	,15
139212	100024133	10/31/2017	11	1	1	 	Employee 9	Team 9	23,975	 	15,9833333333333	 	overdue	 	 	 	overdue	not ok	9	,15
139218	100024133	12/5/2017	12	1	1	 	Employee 9	Team 9	23,975	 	17,98125	 	overdue	 	 	 	overdue	not ok	8	,15
139313	100024155	12/5/2017	12	1	1	 	Employee 37	Team 6	62,55	 	49,5333333333333	 	overdue	 	 	 	overdue	not ok	8	,15
139332	100024157	11/9/2017	11	1	1	 	Employee 23	Team 11	31,5633333333333	 	31,5633333333333	 	overdue	 	 	 	overdue	ok	8	,15
